2024-01-02 12:01:310 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:534 INFO  CheckoutPage :43 - Getting Address Details : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //h2[normalize-space()='Address Details']]
2024-01-02 12:01:598 INFO  CheckoutPage :55 - Sending text to comment area : [[ChromeDriver: chrome on windows (72706385021dae5b40b2ccb98eadf7c4)] -> xpath: //textarea[@name='message']]
2024-01-02 12:01:921 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:951 INFO  HomePage :146 - Scroll Down to Subscription
2024-01-02 12:01:959 INFO  HomePage :162 - Getting Subscription text : [[ChromeDriver: chrome on windows (8581c037586cf4d88f2c41f6c5bc14ad)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 12:01:07 INFO  HomePage :182 - Clicking on bottom right corner arrow button : [[ChromeDriver: chrome on windows (8581c037586cf4d88f2c41f6c5bc14ad)] -> xpath: //i[@class='fa fa-angle-up']]
2024-01-02 12:01:858 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:883 INFO  HomePage :146 - Scroll Down to Subscription
2024-01-02 12:01:904 INFO  HomePage :162 - Getting Subscription text : [[ChromeDriver: chrome on windows (4130a19b1a36a98423132016b266f532)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 12:01:922 INFO  HomePage :158 - Scroll up to (0,0)
2024-01-02 12:01:934 INFO  HomePage :187 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (4130a19b1a36a98423132016b266f532)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-02 12:01:412 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:325 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 12:01:358 INFO  LoginPage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 12:01:476 INFO  LoginPage :79 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 12:01:520 INFO  LoginPage :81 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (4a78504f8ac6ab19ceadbb28f9c632b7)] -> xpath: //input[@placeholder='Password']]
2024-01-02 12:01:872 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:549 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 12:01:559 INFO  LoginPage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 12:01:621 INFO  LoginPage :79 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 12:01:676 INFO  LoginPage :81 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //input[@placeholder='Password']]
2024-01-02 12:01:466 INFO  LoginPage :94 - Clicking on Login button : [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 12:01:502 INFO  LoginPage :64 - Getting text for invalid credentials while login : [[ChromeDriver: chrome on windows (0369af523a56fa5ef6d0b189da74e642)] -> xpath: //p[normalize-space()='Your email or password is incorrect!']]
2024-01-02 12:01:579 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:526 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 12:01:537 INFO  LoginPage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 12:01:629 INFO  LoginPage :79 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 12:01:676 INFO  LoginPage :81 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //input[@placeholder='Password']]
2024-01-02 12:01:964 INFO  LoginPage :94 - Clicking on Login button : [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 12:01:964 INFO  HomePage :100 - Getting text from login page : [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //li[10]//a[1]]
2024-01-02 12:01:130 INFO  HomePage :93 - CLicking on Logout header tab : [[[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (1fa78bab14b726bc0f384e3f75c80faa)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-02 12:01:130 INFO  LoginPage :72 - Getting Login Page URL 
2024-01-02 12:01:667 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:717 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (94d648f7da2c7b2296ac729acf4be652)] -> xpath: //a[@href='/products']]
2024-01-02 12:01:780 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:847 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (cf68b40b414c5850c6fc4d747dd3a6af)] -> xpath: //a[@href='/products']]
2024-01-02 12:01:789 INFO  ProductPage :95 - Sending Men Tshirt to search bar : [[ChromeDriver: chrome on windows (cf68b40b414c5850c6fc4d747dd3a6af)] -> xpath: //input[@id='search_product']]
2024-01-02 12:01:20 INFO  ProductPage :100 - Clicking on the search button : [[ChromeDriver: chrome on windows (cf68b40b414c5850c6fc4d747dd3a6af)] -> xpath: //i[@class='fa fa-search']]
2024-01-02 12:01:27 INFO  ProductPage :104 - Getting Searched Products text : [[ChromeDriver: chrome on windows (cf68b40b414c5850c6fc4d747dd3a6af)] -> xpath: //h2[normalize-space()='Searched Products']]
2024-01-02 12:01:44 INFO  ProductPage :109 - Getting Searched Product name : [[ChromeDriver: chrome on windows (cf68b40b414c5850c6fc4d747dd3a6af)] -> xpath: //div[@class = 'single-products']/div/p]
2024-01-02 12:01:819 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:867 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //a[@href='/products']]
2024-01-02 12:01:76 INFO  HomePage :115 - Hovering mouse over Men Tshirt : [[[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 12:01:128 INFO  HomePage :122 - Click on Men Tshirt Add to Cart button : [[[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (f97fff2f20689516dd0be411ae572f9a)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-02 12:01:934 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:134 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:184 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (5db6cd9d2481ce455817751470c75b82)] -> xpath: //a[@href='/products']]
2024-01-02 12:01:559 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:612 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (d4586674bb378078459982c1be472a3f)] -> xpath: //a[@href='/products']]
2024-01-02 12:01:688 INFO  ProductPage :158 - Getting Sub Menu Page Title : [[ChromeDriver: chrome on windows (d4586674bb378078459982c1be472a3f)] -> xpath: //h2[@class = 'title text-center']]
2024-01-02 12:01:637 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:686 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (3a78382c8fdefcd650a373faf33fcdbc)] -> xpath: //a[@href='/products']]
2024-01-02 12:01:661 INFO  ProductPage :95 - Sending Men Tshirt to search bar : [[ChromeDriver: chrome on windows (3a78382c8fdefcd650a373faf33fcdbc)] -> xpath: //input[@id='search_product']]
2024-01-02 12:01:348 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:399 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (af4c861faf9e51eba4df94bc97cdfaba)] -> xpath: //a[@href='/products']]
2024-01-02 12:01:990 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-02 12:01:10 INFO  HomePage :152 - Scroll Down to recommended items
2024-01-02 12:01:17 INFO  HomePage :197 - Getting recommended items text : [[ChromeDriver: chrome on windows (b84134cfa7c3e9faa6068485489d4198)] -> xpath: //h2[normalize-space()='recommended items']]
